Kvedrova,cesta,6:32,6:52,7:34,8:14,8:49,9:34,10:34,11:34,11:08,12:34,13:22,14:04,14:44,15:24,16:04,16:44,17:24
Markovec,8:51,11:10
Klaričeva,ulica,8:52,11:11
Ulica,II.,Prekomorske,8:53,11:12
Kraljeva,ulica,8:55,11:14
Kraljeva,ulica,K,8:56,11:15
Markovec-Center,Za,gradom,6:35,6:55,7:37,8:17,8:57,9:37,10:37,11:37,11:16,12:37,13:25,14:07,14:47,15:27,16:07,16:47,17:27
Žusterna,III,6:36,6:56,7:38,8:18,8:57,9:38,10:38,11:38,11:16,12:38,13:26,14:08,14:48,15:28,16:08,16:48,17:28
Izletniška,pot,8:58,11:17
Krožna,cesta,6:37,6:57,7:39,8:19,8:58,9:39,10:39,11:39,11:17,12:39,13:27,14:09,14:49,15:29,16:09,16:49,17:29
Krožna,cesta,K,6:38,6:58,7:40,8:20,8:58,9:40,10:40,11:40,11:17,12:40,13:28,14:10,14:50,15:30,16:10,16:50,17:30
Molet,6:39,6:59,7:41,8:21,8:58,9:41,10:41,11:41,11:17,12:41,13:29,14:11,14:51,15:31,16:11,16:51,17:31
Žusterna-bazen,8:59,11:18
Žusterna,6:40,7:00,7:42,8:22,8:59,9:42,10:42,11:42,11:18,12:42,13:30,14:12,14:52,15:32,16:12,16:52,17:32
Žusterna,parkirišče,6:41,7:01,7:43,8:23,9:01,9:43,10:43,11:43,11:20,12:43,13:31,14:13,14:53,15:33,16:13,16:53,17:33
Semedela-tunel,6:43,7:03,7:45,8:25,9:03,9:45,10:45,11:45,11:22,12:45,13:33,14:15,14:55,15:35,16:15,16:55,17:35
Zeleni,park,6:46,7:06,7:48,8:28,9:06,9:48,10:48,11:48,11:25,12:48,13:36,14:18,14:58,15:38,16:18,16:58,17:38
Potniški,terminal,6:48,7:08,7:50,8:30,9:08,9:50,10:50,11:50,11:27,12:50,13:38,14:20,15:00,15:40,16:20,17:00,17:40
Postajališča
Potniški,terminal,17:40,18:34,19:30,20:30
Sv.Ana,p.t.,17:41,18:35,19:31,20:31
Banka,I,17:43,18:37,19:33,20:33
Tržnica,17:44,18:38,19:34,20:34
Semedela-tunel,17:47,18:41,19:37,20:37
Žusterna,17:48,18:42,19:38,20:38
Žusterna,III,17:51,18:45,19:41,20:41
Beblerjeva,ulica,K,17:52,18:46,19:42,20:42
Beblerjeva,ulica,17:53,18:47,19:43,20:43
Kozlovičeva,ulica,17:54,18:48,19:44,20:44
Kvedrova,cesta,17:55,18:49,19:45,20:45
Markovec-Center,Za,gradom,17:58,18:52,19:48,20:48
Postajališča
Markovec-Center,Za,gradom,18:14,18:52,19:10,20:10
Beblerjeva,ulica,18:16,18:52,19:12,20:12
Kozlovičeva,ulica,18:17,18:52,19:13,20:13
Kvedrova,cesta,18:18,18:52,19:14,20:14
Markovec,18:54
Klaričeva,ulica,18:55,avtobus,na,odhodu,iz,Markovec,C.za,G.,ob,18.47,uri
Ulica,II.,Prekomorske,18:56,obvezno,čaka,na,prihod,avtobusa,ob,18.47,(18.30,Pot.t.-Markovec,C.za,G.)
Kraljeva,ulica,18:58
Kraljeva,ulica,K,18:59
Markovec-Center,Za,gradom,18:21,19:00,19:17,20:17
Žusterna,III,18:22,19:18,20:18
Izletniška,pot,19:01
Krožna,cesta,18:23,19:19,20:19
Krožna,cesta,K,18:24,19:20,20:20
Molet,18:25,19:21,20:21
Žusterna-bazen
Žusterna,18:26,19:22,20:22
Žusterna,parkirišče,18:27,19:23,20:23
Semedela-tunel,18:29,19:25,20:25
Zeleni,park,18:32,19:28,20:28
Potniški,terminal,18:34,19:30,20:30
Postajališča,Km,1,1,1,MP,KP,6
Molet,0,5:35,5:55,6:20,6:30
Žusterna,"0,4",5:36,5:56,6:21,6:42
Žusterna,parkirišče,"0,8",5:37,5:57,6:22,6:43
Semedela-tunel,"1,4",5:39,5:59,6:24,6:45
Tržnica,"1,9",5:42,6:02,6:27,6:48,park
